tokens,act_ind,act_inds,obj_inds,state_with_label
"['Allow', 'the', 'solution', 'to', 'soak', 'into', 'the', 'stain', 'for', '10', 'minutes', 'or', 'whatever', 'amount', 'of', 'time', 'is', 'recommended', 'on', 'the', 'bottle', 'of', 'your', 'store', 'bought', 'solution', 'Keep', 'children', 'and', 'pets', 'away', 'from', 'carpeted', 'areas', 'topped', 'with', 'store-bought', 'solution', 'as', 'the', 'chemicals', 'can', 'be', 'bad', 'if', 'inhaled', 'or', 'ingested']",26,[26],"[[27, 29], []]","[[-3.17909986e-01 -1.54719993e-01 -1.22280000e-02 ... -3.21703730e-03
   2.60000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  5.43590128e-01
   2.50000000e+01  1.00000000e+00]
 [-6.26900017e-01  3.95159990e-01  2.94389993e-01 ...  1.48473188e-01
   2.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Keep', 'children', 'and', 'pets', 'away', 'from', 'carpeted', 'areas', 'topped', 'with', 'store-bought', 'solution', 'as', 'the', 'chemicals', 'can', 'be', 'bad', 'if', 'inhaled', 'or', 'ingested', 'Blot', 'the', 'stained', 'area', 'with', 'a', 'paper', 'towel', 'rag', 'or', 'special', 'carpet-cleaning', 'tool']",22,[22],"[[24, 25], []]","[[-0.24154    -0.1409      0.27833    ...  0.48102731 22.
   1.        ]
 [ 0.74127001  0.89845997 -0.29154    ...  0.32900414 21.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.50454426 20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['The', 'stain', 'should', 'blot', 'away', 'If', 'you', 'can', 'still', 'see', 'it', 'apply', 'the', 'solution', 'again', 'and', 'continue', 'blotting', 'once', 'it', 'has', 'soaked', 'for', 'the', 'recommended', 'amount', 'of', 'time']",11,"[11, 17]","[[13], []]","[[-0.038194   -0.24487001  0.72812003 ...  0.33412176 11.
   1.        ]
 [-0.44128001  0.52515    -0.32567    ... -0.28575531 10.
   1.        ]
 [-0.044737    0.47514999  0.26052999 ...  0.73849446  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['The', 'stain', 'should', 'blot', 'away', 'If', 'you', 'can', 'still', 'see', 'it', 'apply', 'the', 'solution', 'again', 'and', 'continue', 'blotting', 'once', 'it', 'has', 'soaked', 'for', 'the', 'recommended', 'amount', 'of', 'time']",17,"[11, 17]","[[1], []]","[[-0.038194   -0.24487001  0.72812003 ...  0.33412176 17.
   1.        ]
 [-0.44128001  0.52515    -0.32567    ... -0.28575531 16.
   2.        ]
 [-0.044737    0.47514999  0.26052999 ...  0.73849446 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'can', 'still', 'see', 'it', 'apply', 'the', 'solution', 'again', 'and', 'continue', 'blotting', 'once', 'it', 'has', 'soaked', 'for', 'the', 'recommended', 'amount', 'of', 'time', 'Keep', 'a', 'dry', 'cloth', 'or', 'rag', 'nearby', 'if', 'you', 'have', 'to', 'keep', 'applying', 'solution', 'to', 'the', 'stain']",23,"[23, 35]","[[25, 26], [28, 29]]","[[-0.26269001  0.64240003  0.84802997 ...  0.27304929 23.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.85687971 22.
   1.        ]
 [-0.71766001  0.80870998  0.31867999 ...  0.75093657 21.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'can', 'still', 'see', 'it', 'apply', 'the', 'solution', 'again', 'and', 'continue', 'blotting', 'once', 'it', 'has', 'soaked', 'for', 'the', 'recommended', 'amount', 'of', 'time', 'Keep', 'a', 'dry', 'cloth', 'or', 'rag', 'nearby', 'if', 'you', 'have', 'to', 'keep', 'applying', 'solution', 'to', 'the', 'stain']",35,"[23, 35]","[[36, 39], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.27304929 35.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.85687971 34.
   1.        ]
 [-0.71766001  0.80870998  0.31867999 ...  0.75093657 33.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Keep', 'a', 'dry', 'cloth', 'or', 'rag', 'nearby', 'if', 'you', 'have', 'to', 'keep', 'applying', 'solution', 'to', 'the', 'stain', 'Frequently', 'blot', 'the', 'area', 'with', 'your', 'dry', 'cloth', 'to', 'prevent', 'the', 'carpet', 'from', 'getting', 'soaked']",18,[18],"[[20], []]","[[-0.24154    -0.1409      0.27833    ...  0.21437401 18.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.92543894 17.
   1.        ]
 [-1.60459995  0.32749999  0.18854    ...  0.75537646 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Frequently', 'blot', 'the', 'area', 'with', 'your', 'dry', 'cloth', 'to', 'prevent', 'the', 'carpet', 'from', 'getting', 'soaked', 'Dab', 'a', 'washcloth', 'in', 'distilled', 'water', 'and', 'blot', 'over', 'the', 'freshly-cleaned', 'area', 'to', 'rinse', 'off', 'any', 'remnants', 'of', 'cleaning', 'solution']",15,"[15, 22, 28]","[[17, 19, 20], []]","[[-0.81424999  0.35905999 -0.43792999 ...  0.64214057 15.
   1.        ]
 [-1.4691     -0.072624    0.47549999 ... -0.5127281  14.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.52100611 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Frequently', 'blot', 'the', 'area', 'with', 'your', 'dry', 'cloth', 'to', 'prevent', 'the', 'carpet', 'from', 'getting', 'soaked', 'Dab', 'a', 'washcloth', 'in', 'distilled', 'water', 'and', 'blot', 'over', 'the', 'freshly-cleaned', 'area', 'to', 'rinse', 'off', 'any', 'remnants', 'of', 'cleaning', 'solution']",22,"[15, 22, 28]","[[25, 26], []]","[[-0.81424999  0.35905999 -0.43792999 ...  0.64214057 22.
   1.        ]
 [-1.4691     -0.072624    0.47549999 ... -0.5127281  21.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.52100611 20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Frequently', 'blot', 'the', 'area', 'with', 'your', 'dry', 'cloth', 'to', 'prevent', 'the', 'carpet', 'from', 'getting', 'soaked', 'Dab', 'a', 'washcloth', 'in', 'distilled', 'water', 'and', 'blot', 'over', 'the', 'freshly-cleaned', 'area', 'to', 'rinse', 'off', 'any', 'remnants', 'of', 'cleaning', 'solution']",28,"[15, 22, 28]","[[31, 33, 34], []]","[[-0.81424999  0.35905999 -0.43792999 ...  0.64214057 28.
   1.        ]
 [-1.4691     -0.072624    0.47549999 ... -0.5127281  27.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.52100611 26.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Dab', 'a', 'washcloth', 'in', 'distilled', 'water', 'and', 'blot', 'over', 'the', 'freshly-cleaned', 'area', 'to', 'rinse', 'off', 'any', 'remnants', 'of', 'cleaning', 'solution', 'Blot', 'the', 'area', 'dry', 'with', 'a', 'clean', 'paper', 'towel', 'or', 'washcloth', 'to', 'dry', 'the', 'carpet']",20,"[20, 23]","[[22], []]","[[-0.15242    -0.59091997 -0.36748999 ... -0.69905782 20.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.63481915 19.
   1.        ]
 [-0.44736001 -0.18005     0.14105999 ...  0.22497225 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Dab', 'a', 'washcloth', 'in', 'distilled', 'water', 'and', 'blot', 'over', 'the', 'freshly-cleaned', 'area', 'to', 'rinse', 'off', 'any', 'remnants', 'of', 'cleaning', 'solution', 'Blot', 'the', 'area', 'dry', 'with', 'a', 'clean', 'paper', 'towel', 'or', 'washcloth', 'to', 'dry', 'the', 'carpet']",23,"[20, 23]","[[22], []]","[[-1.52419999e-01 -5.90919971e-01 -3.67489994e-01 ... -6.99057817e-01
   2.30000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  6.34819150e-01
   2.20000000e+01  1.00000000e+00]
 [-4.47360009e-01 -1.80050001e-01  1.41059995e-01 ...  2.24972248e-01
   2.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Blot', 'the', 'area', 'dry', 'with', 'a', 'clean', 'paper', 'towel', 'or', 'washcloth', 'to', 'dry', 'the', 'carpet', 'Dab', 'and', 'blot', 'the', 'stained', 'area', 'to', 'lift', 'the', 'stain']",15,"[15, 17]","[[19, 20], []]","[[-1.4691     -0.072624    0.47549999 ... -0.07094011 15.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.49303749 14.
   1.        ]
 [-0.40400001  0.17837     0.2692     ... -0.08163293 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Blot', 'the', 'area', 'dry', 'with', 'a', 'clean', 'paper', 'towel', 'or', 'washcloth', 'to', 'dry', 'the', 'carpet', 'Dab', 'and', 'blot', 'the', 'stained', 'area', 'to', 'lift', 'the', 'stain']",17,"[15, 17]","[[19, 20], []]","[[-1.4691     -0.072624    0.47549999 ... -0.07094011 17.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.49303749 16.
   1.        ]
 [-0.40400001  0.17837     0.2692     ... -0.08163293 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['You', 'don’t', 'want', 'to', 'rub', 'the', 'area', 'as', 'that', 'may', 'soak', 'the', 'stain', 'into', 'the', 'fibers', 'of', 'the', 'carpet', 'Mix', 'in', '1', 'teaspoon', '(49', 'ml)', 'of', 'white', 'vinegar', 'to', 'your', 'water', 'if', 'the', 'stain', 'is', 'proving', 'tough', 'to', 'remove']",19,[19],"[[26, 27, 30], []]","[[-4.98860002e-01  7.66020000e-01  8.97509992e-01 ...  3.80081624e-01
   1.90000000e+01  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.37810659e+00
   1.80000000e+01  1.00000000e+00]
 [-1.71240002e-01  5.64469993e-01  3.46670002e-01 ... -2.64987350e-04
   1.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Mix', 'in', '1', 'teaspoon', '(49', 'ml)', 'of', 'white', 'vinegar', 'to', 'your', 'water', 'if', 'the', 'stain', 'is', 'proving', 'tough', 'to', 'remove', 'Vacuum', 'the', 'area']",20,[20],"[[22], []]","[[-0.66601998  0.72636002  0.31419    ...  0.26721665 20.
   1.        ]
 [ 0.085703   -0.22201     0.16569    ...  0.35706609 19.
   1.        ]
 [-0.32218999  0.64631999  0.027312   ...  0.75894606 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Vacuum', 'the', 'area', 'Quickly', 'go', 'over', 'the', 'area', 'with', 'a', 'vacuum', 'to', 'straighten', 'the', 'carpet', 'back', 'up', 'and', 'to', 'prevent', 'any', 'part', 'of', 'the', 'stain', 'still', 'remaining', 'deep', 'in', 'the', 'carpet', 'from', 'rising', 'up', 'to', 'view']",4,"[4, 12]","[[7], []]","[[-0.55334997  0.10759     0.24304    ...  0.10009006  4.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.49036983  3.
   1.        ]
 [-0.40400001  0.17837     0.2692     ...  0.12458903  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Vacuum', 'the', 'area', 'Quickly', 'go', 'over', 'the', 'area', 'with', 'a', 'vacuum', 'to', 'straighten', 'the', 'carpet', 'back', 'up', 'and', 'to', 'prevent', 'any', 'part', 'of', 'the', 'stain', 'still', 'remaining', 'deep', 'in', 'the', 'carpet', 'from', 'rising', 'up', 'to', 'view']",12,"[4, 12]","[[14], []]","[[-0.55334997  0.10759     0.24304    ...  0.10009006 12.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.49036983 11.
   1.        ]
 [-0.40400001  0.17837     0.2692     ...  0.12458903 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Create', 'a', 'solution', 'with', 'warm', 'water', 'and', 'mild', 'dish', 'soap']",0,[0],"[[2, 5, 8, 9], []]","[[-0.26383001  0.26372999 -0.34955001 ...  0.21874531  0.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  1.05381823  1.
   1.        ]
 [-0.62690002  0.39515999  0.29438999 ...  0.17891151  2.
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Create', 'a', 'solution', 'with', 'warm', 'water', 'and', 'mild', 'dish', 'soap', 'Fill', 'your', 'sink', 'or', 'a', 'bucket', 'with', 'warm', 'water', 'and', 'a', 'small', 'amount', 'of', 'mild', 'dishwashing', 'soap']",10,[10],"[[12], [15, 18, 26]]","[[-0.26383001  0.26372999 -0.34955001 ...  0.16297926 10.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  1.18016636  9.
   1.        ]
 [-0.62690002  0.39515999  0.29438999 ...  0.22428283  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Fill', 'your', 'sink', 'or', 'a', 'bucket', 'with', 'warm', 'water', 'and', 'a', 'small', 'amount', 'of', 'mild', 'dishwashing', 'soap', 'Too', 'much', 'soap', 'can', 'leave', 'a', 'cloudy', 'film', 'so', 'only', 'use', 'a', 'little', 'bit']",27,[27],"[[29, 30, 19], []]","[[-0.61956     0.63826001  0.055383   ...  0.20497671 27.
   1.        ]
 [-0.57183999  0.046348    0.86732    ...  0.61334383 26.
   1.        ]
 [-0.74620003  0.69840002  0.25567001 ...  0.81382662 25.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Too', 'much', 'soap', 'can', 'leave', 'a', 'cloudy', 'film', 'so', 'only', 'use', 'a', 'little', 'bit', 'Swirl', 'or', 'agitate', 'the', 'water', 'to', 'mix', 'the', 'solution', 'thoroughly']",14,"[14, 16, 20]","[[18], []]","[[-6.10400021e-01  2.89709985e-01  6.25729978e-01 ...  2.23323241e-01
   1.40000000e+01  1.00000000e+00]
 [-3.38400006e-01  6.03200018e-01  6.14120007e-01 ...  3.12461764e-01
   1.30000000e+01  1.00000000e+00]
 [-1.81089997e-01 -2.45470002e-01 -3.44920009e-01 ... -6.97658211e-03
   1.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Too', 'much', 'soap', 'can', 'leave', 'a', 'cloudy', 'film', 'so', 'only', 'use', 'a', 'little', 'bit', 'Swirl', 'or', 'agitate', 'the', 'water', 'to', 'mix', 'the', 'solution', 'thoroughly']",16,"[14, 16, 20]","[[18], []]","[[-6.10400021e-01  2.89709985e-01  6.25729978e-01 ...  2.23323241e-01
   1.60000000e+01  1.00000000e+00]
 [-3.38400006e-01  6.03200018e-01  6.14120007e-01 ...  3.12461764e-01
   1.50000000e+01  1.00000000e+00]
 [-1.81089997e-01 -2.45470002e-01 -3.44920009e-01 ... -6.97658211e-03
   1.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Too', 'much', 'soap', 'can', 'leave', 'a', 'cloudy', 'film', 'so', 'only', 'use', 'a', 'little', 'bit', 'Swirl', 'or', 'agitate', 'the', 'water', 'to', 'mix', 'the', 'solution', 'thoroughly']",20,"[14, 16, 20]","[[22], []]","[[-6.10400021e-01  2.89709985e-01  6.25729978e-01 ...  2.23323241e-01
   2.00000000e+01  1.00000000e+00]
 [-3.38400006e-01  6.03200018e-01  6.14120007e-01 ...  3.12461764e-01
   1.90000000e+01  1.00000000e+00]
 [-1.81089997e-01 -2.45470002e-01 -3.44920009e-01 ... -6.97658211e-03
   1.80000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Swirl', 'or', 'agitate', 'the', 'water', 'to', 'mix', 'the', 'solution', 'thoroughly', 'Line', 'the', 'bottom', 'of', 'the', 'sink', 'or', 'bucket', 'with', 'a', 'rubber', 'mat', 'soft', 'cloth', 'or', 'even', 'paper', 'towels', 'to', 'prevent', 'damage', 'to', 'your', 'crystal']",10,"[10, 29]","[[12, 15], [17]]","[[-0.15591     0.18213999 -0.12799001 ...  0.09299167 10.
   1.        ]
 [ 0.31039     0.64859003  0.28481001 ...  0.46474886  9.
   1.        ]
 [-0.44257     0.24008    -1.01950002 ...  0.58471298  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Swirl', 'or', 'agitate', 'the', 'water', 'to', 'mix', 'the', 'solution', 'thoroughly', 'Line', 'the', 'bottom', 'of', 'the', 'sink', 'or', 'bucket', 'with', 'a', 'rubber', 'mat', 'soft', 'cloth', 'or', 'even', 'paper', 'towels', 'to', 'prevent', 'damage', 'to', 'your', 'crystal']",29,"[10, 29]","[[30], []]","[[-0.15591     0.18213999 -0.12799001 ...  0.09299167 29.
   1.        ]
 [ 0.31039     0.64859003  0.28481001 ...  0.46474886 28.
   1.        ]
 [-0.44257     0.24008    -1.01950002 ...  0.58471298 27.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Line', 'the', 'bottom', 'of', 'the', 'sink', 'or', 'bucket', 'with', 'a', 'rubber', 'mat', 'soft', 'cloth', 'or', 'even', 'paper', 'towels', 'to', 'prevent', 'damage', 'to', 'your', 'crystal', 'Submerge', 'your', 'crystal', 'in', 'the', 'solution']",24,[24],"[[26, 29], []]","[[ 0.33022001  0.041879    0.41198999 ...  0.16031417 24.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.76541424 23.
   1.        ]
 [-0.81932998  0.43211001  0.49601001 ...  1.08427072 22.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Submerge', 'your', 'crystal', 'in', 'the', 'solution', 'You’ll', 'want', 'to', 'do', 'one', 'piece', 'at', 'a', 'time', 'to', 'prevent', 'the', 'items', 'from', 'clanking', 'together', 'which', 'could', 'cause', 'chipping', 'or', 'breakage']",9,[9],"[[10, 11], []]","[[-0.17794    -0.095756    0.039378   ...  0.40785155  9.
   1.        ]
 [-0.57183999  0.046348    0.86732    ...  0.40657908  8.
   1.        ]
 [ 0.086849    0.53018999  0.038976   ...  0.23798198  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['You’ll', 'want', 'to', 'do', 'one', 'piece', 'at', 'a', 'time', 'to', 'prevent', 'the', 'items', 'from', 'clanking', 'together', 'which', 'could', 'cause', 'chipping', 'or', 'breakage', 'If', 'needed', 'allow', 'your', 'crystal', 'to', 'soak', 'for', 'a', 'few', 'minutes']",24,[24],"[[26, 28], []]","[[ 0.          0.          0.         ...  0.57460624 24.
   1.        ]
 [-0.17124     0.56446999  0.34667    ...  0.09434602 23.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.58216715 22.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'needed', 'allow', 'your', 'crystal', 'to', 'soak', 'for', 'a', 'few', 'minutes', 'If', 'your', 'item', 'is', 'too', 'big', 'to', 'fit', 'in', 'the', 'sink', 'or', 'bucket', 'or', 'cannot', 'be', 'fully', 'submerged', 'such', 'as', 'a', 'lamp', 'or', 'chandelier', 'dampen', 'a', 'soft', 'cloth', 'or', 'sponge', 'in', 'the', 'solution', 'and', 'use', 'it', 'to', 'carefully', 'wipe', 'down', 'the', 'item']",35,"[35, 45, 49]","[[38], [40, 43]]","[[-2.62690008e-01  6.42400026e-01  8.48029971e-01 ...  4.09058690e-01
   3.50000000e+01  1.00000000e+00]
 [-2.25250006e-01  6.68579996e-01  3.44920009e-01 ...  3.99696648e-01
   3.40000000e+01  1.00000000e+00]
 [-3.17909986e-01 -1.54719993e-01 -1.22280000e-02 ... -6.76538587e-01
   3.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['If', 'needed', 'allow', 'your', 'crystal', 'to', 'soak', 'for', 'a', 'few', 'minutes', 'If', 'your', 'item', 'is', 'too', 'big', 'to', 'fit', 'in', 'the', 'sink', 'or', 'bucket', 'or', 'cannot', 'be', 'fully', 'submerged', 'such', 'as', 'a', 'lamp', 'or', 'chandelier', 'dampen', 'a', 'soft', 'cloth', 'or', 'sponge', 'in', 'the', 'solution', 'and', 'use', 'it', 'to', 'carefully', 'wipe', 'down', 'the', 'item']",45,"[35, 45, 49]","[[38], [40]]","[[-2.62690008e-01  6.42400026e-01  8.48029971e-01 ...  4.09058690e-01
   4.50000000e+01  1.00000000e+00]
 [-2.25250006e-01  6.68579996e-01  3.44920009e-01 ...  3.99696648e-01
   4.40000000e+01  1.00000000e+00]
 [-3.17909986e-01 -1.54719993e-01 -1.22280000e-02 ... -6.76538587e-01
   4.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
